seed,dimension,relation,control,relation_or_control,shell,panel,source_data_hash,source_value_rmse,source_rank_pairwise_accuracy,source_rank_target_agreement,source_query_transform,source_context_query_hash,source_test_query_hash,target_context_design_hash,target_test_design_hash,target_test_truth_hash,source_permutation_hash,theta,independent_theta
11,2,scale_0.7,none,scale_0.7,0.7,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,1.0635425813750685,0.9873277559055118,0.9450049212598425,scale_0.7,61ca04b638e5bf851a37c23d4c280e94b215154f074cbbad5fb7b0753345663d,a07b9bab25036b89a35ce06480a67a5002d685e14f094ef4f0c3d13318fb2faf,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,6ca0aa72e4f79f26948ec326b7232ee799d682474ebc7e8dbcf237d7bf0a91d6,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,scale_0.7,none,scale_0.7,1.0,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,0.7108087252173175,0.9763779527559056,0.9368848425196851,scale_0.7,61ca04b638e5bf851a37c23d4c280e94b215154f074cbbad5fb7b0753345663d,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,c7d20c2e782ab1fa18ef288fb5732fa8f1c001b988aad97ecbe9ec276ebf3fb5,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,scale_1.5,none,scale_1.5,0.35,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,1.0100688767519785,0.9874507874015748,0.9422982283464567,scale_1.5,68f091acba7835400cf3fce81593d2d3c71bf4b2969503e439577d50e1431675,12beab969b38e34c98cab68243414c423b6d0b5555f102d7514b146395d9c2ba,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a6ce4f7ce317c872feacba9db9212f33068858423372698129528317559e2d1d,d93d5ce815c300c37b5c33addf4e99a5797a6f12d8f98d8da7e9eda148fedc34,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,scale_1.5,none,scale_1.5,0.7,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,1.0412252159186528,0.9633366141732284,0.9277805118110236,scale_1.5,68f091acba7835400cf3fce81593d2d3c71bf4b2969503e439577d50e1431675,f9f60164225d69ea79058017629260be71d74eb3acb3b692bcd5495850ae10ed,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,6db82dd9ddf54ba18901b47b32419736440d8babee028f4b85d5a3597de55d1a,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,scale_1.5,none,scale_1.5,1.0,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,1.2756853056006203,0.7936761811023622,0.6902066929133859,scale_1.5,68f091acba7835400cf3fce81593d2d3c71bf4b2969503e439577d50e1431675,982baae14278378995911a8cef49d64bfb9336140122b630e65637556080fb11,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,00b3614dd1794871f71297cba4480b6cb888b1565057fc3061045f5e2a14418b,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,rotate_45,none,rotate_45,0.35,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,1.296237298841777,0.9728100393700787,0.9187992125984252,rotate_45,d786314cb5e8ac16017a5ea2d4c80ca7e33236f18b3f36df8f132f15fc2bb273,b618bd1c64f6fb10997a349f0c0d10e742895e275b6377bc21bfec63443f718e,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a6ce4f7ce317c872feacba9db9212f33068858423372698129528317559e2d1d,90d0f8cd24a61c42e5596b26b6d104d63ededf093b4dae51c97f9552d11d30d2,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,rotate_45,none,rotate_45,0.7,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,0.6731859655240114,0.9645669291338582,0.9131397637795275,rotate_45,d786314cb5e8ac16017a5ea2d4c80ca7e33236f18b3f36df8f132f15fc2bb273,5d5e1688ff849cfe4bc9f55563d182aea5516ba67224092562d936006c71941f,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,27a6ffa3fac8ef7235e534ac617fbf05ae5ed4fd941fd28653bd8af4cbcfb763,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,rotate_45,none,rotate_45,1.0,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,0.821837687397056,0.9858513779527559,0.9451279527559056,rotate_45,d786314cb5e8ac16017a5ea2d4c80ca7e33236f18b3f36df8f132f15fc2bb273,dc843db82e9c888701d2b8b1a97372a6cb649f21074d50bbe645c602fe3ea2c3,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,d71a764985adeae273f8c074d7632d63d27432fcf3c4d4a0625ac363755d6fbd,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,roughness,none,roughness,0.35,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,1.5515673451250196,0.48154527559055116,0.44709645669291337,roughness,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a6ce4f7ce317c872feacba9db9212f33068858423372698129528317559e2d1d,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a6ce4f7ce317c872feacba9db9212f33068858423372698129528317559e2d1d,e2f962654d1904af56a5bc0fb7b6accbea74978d44c090332c652da3aa4e3b03,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,roughness,none,roughness,0.7,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,1.1090934184592147,0.7132135826771654,0.7236712598425197,roughness,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,dbd33e0ab20601fb220245d5f172c8385cf600cec6c82dedebddf167f2970430,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,roughness,none,roughness,1.0,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,0.8862015449784063,0.7474163385826772,0.7317913385826772,roughness,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,04a7a0bf7bed2fc1579561c8234eff2544f8364ec3161d791f67f9690d7fa089,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,reversal,none,reversal,0.35,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,0.9335714259360866,0.04072342519685039,0.10346948818897637,reversal,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a6ce4f7ce317c872feacba9db9212f33068858423372698129528317559e2d1d,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a6ce4f7ce317c872feacba9db9212f33068858423372698129528317559e2d1d,4f416fca1e6ffd201c9397409a44775b59d213685b8c2bdde5d0f85cde9734c5,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,reversal,none,reversal,0.7,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,0.47307663587201504,0.023622047244094488,0.06311515748031496,reversal,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,8f3e5394de2dbe460d3d269e35d671c82187b9a55fbe033c94820fbb5df7f76b,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,reversal,none,reversal,1.0,test,a7b6a7b5e94873c180b1d57754fc716642e2171b727474b55825b5ac16430179,2.3982614548743033,0.017593503937007874,0.0625,reversal,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,26ff75fb0063412807336202c33bddd59af5691fb19a131cee29ba9d5774f580,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,independent_expert,none,independent_expert,0.35,test,63269ca1ef7fbd2cb3b7439aa1225a482eb0677191083a9306f3c6d8f40b4f41,0.8496080836592256,0.750738188976378,0.7386209448624645,independent_expert,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a6ce4f7ce317c872feacba9db9212f33068858423372698129528317559e2d1d,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a6ce4f7ce317c872feacba9db9212f33068858423372698129528317559e2d1d,1946cd5a4b2aac227647192282144c67350fb74f45b3710b1a58e267f515bda0,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,independent_expert,none,independent_expert,0.7,test,63269ca1ef7fbd2cb3b7439aa1225a482eb0677191083a9306f3c6d8f40b4f41,0.8552537036571188,0.4104330708661417,0.40372287968441817,independent_expert,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,a5562d7b09c8bbeeade4336821b21b69107285dc6cd70389b2ad4dbf9d8dd130,859a3e95a7be59c235dab59079f8d71445a281e3ca57da5f4ad68691bec3b52b,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
11,2,independent_expert,none,independent_expert,1.0,test,63269ca1ef7fbd2cb3b7439aa1225a482eb0677191083a9306f3c6d8f40b4f41,1.3383034745280833,0.5653297244094488,0.5623923209451145,independent_expert,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,682cac9509a7b65baf715e5aea285ff723c19bb51ed7e8c219527cd44c615dd1,1d0d02144ea2ea3555cd97b7c66a0c460830c1dbacb3d178a35391789764ca60,6182861a06a1269d0929f66b7d805dea0db4437a1654df9c43ef7db207e39d07,f270d045fb254d95d99b00bc181cc51070d7aa57ba31f2ff7cedc73581f9462b,1.0345664599213817,2.7420943670728457
23,2,identity,none,identity,0.35,test,1e2b8f16112f04d802e85873321fc043a421338f64c6699d67dd2853d652031f,1.1905578240003056,0.9582923228346457,0.9271653543307087,identity,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,46300733987cce7b063624fecbb4d56c78b327d44d6e84691cb2ca75f853dd51,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,46300733987cce7b063624fecbb4d56c78b327d44d6e84691cb2ca75f853dd51,463ead8052fa1ebe4e30f42fe84fb7898c1ca3e70d100a0b6d26a65dd96cd5d0,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,identity,none,identity,0.7,test,1e2b8f16112f04d802e85873321fc043a421338f64c6699d67dd2853d652031f,0.6507049288942752,0.9664124015748031,0.844242125984252,identity,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,be74c031c2231d61a535fa05b69d02be31fc2054cc92b7f310177e8836ac864e,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,be74c031c2231d61a535fa05b69d02be31fc2054cc92b7f310177e8836ac864e,0b3da6e179ac561715843f8d81ba35e316afd159a5a99089685505ef730e3a58,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,identity,none,identity,1.0,test,1e2b8f16112f04d802e85873321fc043a421338f64c6699d67dd2853d652031f,0.8003985299427285,0.9837598425196851,0.9395915354330708,identity,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,4ebc936fe17b2e1eb9dcf5fdf42e89b13ded9a858bf19735516da343f6441796,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,4ebc936fe17b2e1eb9dcf5fdf42e89b13ded9a858bf19735516da343f6441796,b4a51fe3eba0853728fbb33684c100a86e588a30ec3d01759ec75bcfe218034e,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,identity,identity_label_permutation,identity_label_permutation,0.35,test,ca959d4edaf6fee1965358edb023b632b4b18cdd45572acc546e11f0588081ed,1.5732211579433804,0.5301427165354331,0.5457142857142857,identity,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,46300733987cce7b063624fecbb4d56c78b327d44d6e84691cb2ca75f853dd51,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,46300733987cce7b063624fecbb4d56c78b327d44d6e84691cb2ca75f853dd51,463ead8052fa1ebe4e30f42fe84fb7898c1ca3e70d100a0b6d26a65dd96cd5d0,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,identity,identity_label_permutation,identity_label_permutation,0.7,test,ca959d4edaf6fee1965358edb023b632b4b18cdd45572acc546e11f0588081ed,1.5161805754655304,0.38361220472440943,0.38337067463281055,identity,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,be74c031c2231d61a535fa05b69d02be31fc2054cc92b7f310177e8836ac864e,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,be74c031c2231d61a535fa05b69d02be31fc2054cc92b7f310177e8836ac864e,0b3da6e179ac561715843f8d81ba35e316afd159a5a99089685505ef730e3a58,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,identity,identity_label_permutation,identity_label_permutation,1.0,test,ca959d4edaf6fee1965358edb023b632b4b18cdd45572acc546e11f0588081ed,2.0077740369290753,0.5399852362204725,0.5604628016919632,identity,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,4ebc936fe17b2e1eb9dcf5fdf42e89b13ded9a858bf19735516da343f6441796,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,4ebc936fe17b2e1eb9dcf5fdf42e89b13ded9a858bf19735516da343f6441796,b4a51fe3eba0853728fbb33684c100a86e588a30ec3d01759ec75bcfe218034e,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,output_affine,none,output_affine,0.35,test,1e2b8f16112f04d802e85873321fc043a421338f64c6699d67dd2853d652031f,5.489255674906776,0.9582923228346457,0.9271653543307087,output_affine,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,46300733987cce7b063624fecbb4d56c78b327d44d6e84691cb2ca75f853dd51,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,46300733987cce7b063624fecbb4d56c78b327d44d6e84691cb2ca75f853dd51,97f3d9d885dd9631c644e39876543e006cd36ffcfe869d3964d57fc7f5cc8b3a,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,output_affine,none,output_affine,0.7,test,1e2b8f16112f04d802e85873321fc043a421338f64c6699d67dd2853d652031f,5.2419519837048085,0.9664124015748031,0.844242125984252,output_affine,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,be74c031c2231d61a535fa05b69d02be31fc2054cc92b7f310177e8836ac864e,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,be74c031c2231d61a535fa05b69d02be31fc2054cc92b7f310177e8836ac864e,dd48073229d1f5c4cb625071a366b1bfb4b018148f6d5e69c38c518145b6ca2c,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,output_affine,none,output_affine,1.0,test,1e2b8f16112f04d802e85873321fc043a421338f64c6699d67dd2853d652031f,4.870101743261536,0.9837598425196851,0.9395915354330708,output_affine,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,4ebc936fe17b2e1eb9dcf5fdf42e89b13ded9a858bf19735516da343f6441796,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,4ebc936fe17b2e1eb9dcf5fdf42e89b13ded9a858bf19735516da343f6441796,965ca0690b21ffc757848fb78b19a2de08337d7cdc8af48d55b9be87675ece4f,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
23,2,scale_0.7,none,scale_0.7,0.35,test,1e2b8f16112f04d802e85873321fc043a421338f64c6699d67dd2853d652031f,1.3968728445026037,0.9864665354330708,0.9156003937007874,scale_0.7,621554be8d9877d985e8d9a268f2aa7a88afca6b481d97587567ae7167e13462,ecd89d2cb8d347cd2ae38df59aa22546af4822d25f248039a4af743863edf63f,1d5ba15d346afd65dd2bc5d0b35beaa225f8f06e4b54fc12091f0e43ff707cd2,46300733987cce7b063624fecbb4d56c78b327d44d6e84691cb2ca75f853dd51,f4a11b5dc88ac91f2d9518361cdd62e5f0d1d83b95499508d68ad25813e4ac61,eb61e9cb6a0db3872ac5a277e8d6231f6f39e2f5ecccb3837dc8df6b07a940f5,2.1729515639906904,4.2051784893131705
